# {"t_start": 1557133668.0195303, "env_id": "HumanoidStandup-v2"} 
r,l,t
162750.557193,1000,57034.541922
118164.427823,1000,57039.094054
165650.526992,1000,57042.180192
111177.861427,1000,57047.531711
131509.846081,1000,57050.584051
138649.856808,1000,57055.933034
105094.235613,1000,57059.299746
159768.407638,1000,57063.887379
120574.224161,1000,57067.235813
109735.841585,1000,57071.6039
115441.49317,1000,57074.917145
109665.758761,1000,57079.554949
91783.948662,1000,57082.901721
136967.465353,1000,57087.458645
103591.473747,1000,57090.987521
143771.261606,1000,57095.603732
119250.172649,1000,57098.755324
98313.225069,1000,57103.335645
150589.852488,1000,57106.665443
106074.386678,1000,57109.848761
88131.754983,1000,57114.532466
162260.606139,1000,57117.756195
143844.594071,1000,57122.530139
163334.513554,1000,57125.792637
165343.851268,1000,57130.568177
106553.135972,1000,57133.859669
167221.115209,1000,57138.452741
133053.77745,1000,57141.822588
126851.11317,1000,57146.192904
161299.726944,1000,57149.419124
104766.071296,1000,57154.19071
116405.333218,1000,57157.404862
142323.608932,1000,57162.58813
127348.398333,1000,57165.850951
112560.598778,1000,57170.532073
139909.370869,1000,57173.809708
85430.3322,1000,57178.42294
91994.467159,1000,57182.084661
113675.846929,1000,57186.659184
103410.304001,1000,57189.887744
71120.133036,1000,57194.563247
108373.552096,1000,57197.620812
144314.712148,1000,57202.300694
134646.162125,1000,57205.630125
113122.260792,1000,57210.320297
168439.130789,1000,57213.587308
141441.340767,1000,57218.271199
74041.347883,1000,57221.344039
171770.418004,1000,57226.345529
68935.210613,1000,57230.786551
112904.599694,1000,57234.883431
158862.24703,1000,57238.076111
168147.049744,1000,57243.762487
117537.61843,1000,57246.796329
160517.826321,1000,57252.332994
164237.119893,1000,57255.440166
141270.217561,1000,57260.214387
98589.516591,1000,57263.302551
86754.881578,1000,57268.144319
141570.491144,1000,57271.555347
164542.898241,1000,57276.1556
103184.028249,1000,57279.256894
164008.169596,1000,57282.342181
110581.986904,1000,57287.208867
150530.638712,1000,57290.377912
144231.088024,1000,57295.135736
126126.383433,1000,57298.510316
168627.170735,1000,57303.61127
102884.45437,1000,57306.874982
109943.718721,1000,57311.990728
105545.565167,1000,57315.388399
109911.04836,1000,57319.764684
88102.373441,1000,57323.168718
156776.218665,1000,57327.926828
94685.449693,1000,57331.633076
92984.759384,1000,57336.086634
94097.513195,1000,57339.389046
164310.278669,1000,57344.128868
174975.447296,1000,57347.315906
74365.488139,1000,57352.213323
123584.559069,1000,57355.636813
152550.643423,1000,57360.181921
104295.951555,1000,57363.432512
118921.06432,1000,57368.059545
150575.136595,1000,57371.188932
136226.499742,1000,57376.011351
82500.540017,1000,57378.998652
114993.202623,1000,57384.006184
83266.001333,1000,57387.401022
99511.320988,1000,57392.064636
160101.633561,1000,57395.358768
164068.987466,1000,57399.861384
145129.783806,1000,57403.168351
97051.222807,1000,57407.559502
120482.656806,1000,57410.722652
139327.378096,1000,57415.457658
105940.359327,1000,57418.708464
87893.944453,1000,57423.554366
92212.503947,1000,57427.04779
144123.286987,1000,57431.515937
166142.585947,1000,57434.890679
111424.663292,1000,57439.466183
87212.430149,1000,57442.928392
152786.977629,1000,57447.352134
166960.436616,1000,57450.954111
89861.007356,1000,57454.367613
103006.948755,1000,57458.737836
138003.699383,1000,57462.069508
133449.492178,1000,57466.661796
103047.281141,1000,57470.067678
97742.860391,1000,57474.437154
68953.966435,1000,57477.793892
165046.437642,1000,57482.758471
78302.25648,1000,57485.997567
112759.387058,1000,57490.712991
109101.121457,1000,57494.216831
162834.408758,1000,57498.713464
164892.466692,1000,57501.804663
94940.560672,1000,57506.501698
157718.136752,1000,57509.955176
76043.88124,1000,57514.974487
141677.302761,1000,57518.090521
175456.291872,1000,57522.589563
153355.209207,1000,57525.752109
139380.739424,1000,57530.61308
169826.411041,1000,57533.786246
101260.919691,1000,57538.675725
172878.297302,1000,57542.411223
106762.63555,1000,57547.444111
148614.135366,1000,57550.50575
